-6.005593555785487814e-02,1.078204840166817752e-01,-2.467146561898755364e-01,-8.337463090492086559e-02,-1.911051189173353371e-01,-2.099245515612706281e-01,-1.737790027770978185e-01,-9.206576875524766224e-02,-5.410643311278227896e-02,3.756698026426400633e-02,-1.876588708080642945e-02,1.132903549442504654e-01,-1.240808005640247624e-01,1.830526403563421667e-01,-2.254998837784243648e-01,7.983676398215075465e-02,-1.958689679604649903e-02,4.849979311657551945e-02,-2.013399184254979213e-01,-1.735036494271254004e-01,1.393944559074658529e-01,2.301319114969854474e-01,-7.883058063043123231e-02,8.130429087889426421e-02,1.776303033676145116e-01,1.853994451238240304e-01,-1.978394389571106471e-01,-2.466620020686874359e-01,-1.858902335779180348e-01,1.769739381351066176e-01,-1.782432695742921513e-01,-4.000381865563664568e-02,2.218939434719287562e-01,-8.536948858751924321e-04,7.179090596106438293e-02,-8.533632255884043838e-02,9.744742234118870805e-02,1.548221732276469642e-01,-2.192888521888272657e-01,1.120182884382446287e-01
2.357139259612945625e-01,1.231222353910335493e-01,-1.042316346544948924e-01,1.682257129501203707e-01,-2.143869629840507995e-01,-2.586020983567896905e-02,1.996009435917628361e-01,-1.179175018344354869e-01,-1.108248878754060779e-01,-1.740691416331499319e-01,-2.187351791115785538e-01,1.094269242222877248e-01,-1.204338332433026876e-01,-1.322908432177017923e-01,1.444083767857557571e-02,-2.396481425795838338e-01,1.591106750506518508e-02,-1.651136869494912451e-01,3.107312472465447936e-02,8.579929756421232623e-02,-2.211215673133761217e-01,-5.494119095294359295e-02,1.173658719414445578e-01,-6.224546732840854912e-02,-2.489934537616322607e-01,3.254196410412636058e-04,1.010863828736882075e-01,-4.493070166256972649e-05,2.145612246680500268e-01,2.638076655034882895e-02,1.791386250365770427e-01,-1.862833526778597537e-01,-2.005759751982784389e-01,1.407068191051518424e-01,-2.840324252175309774e-02,-1.657286326304032720e-01,2.222860109322739586e-01,-9.659875517186218563e-02,1.013969537330626641e-01,1.000386445532975982e-01
1.817618729162066571e-01,5.947090916949209632e-02,1.373016730047601774e-01,-5.903100259437887853e-02,-1.283340993631086613e-01,2.051976251986574185e-01,-4.811312618681345965e-02,2.294327830716633709e-01,8.251636490747804586e-02,7.918906722574736712e-02,-1.698502383991406794e-01,2.485182281474249411e-01,-6.594893502716517829e-03,2.922254444532793732e-02,-2.833979863732963289e-02,-1.450225538163411321e-01,1.791271585806478994e-01,5.446358825803435111e-02,-2.711779321427150724e-01,4.346413020596779503e-02,-1.050912206104501340e-01,3.399281028244628515e-03,2.156411426681369703e-01,-9.152708478054123742e-02,1.945606814361767745e-01,4.567850606778058736e-02,-2.334274706762241303e-01,2.146889453784989743e-01,8.396885293903433300e-02,2.384932898136629953e-01,-1.404311016115688537e-01,-1.868461965327556928e-01,2.093687251979668429e-01,8.357612797261715354e-02,-1.948144319060397534e-01,1.373081662531238367e-01,1.323180940712035403e-01,2.004597496708918070e-01,8.161275777451248992e-02,-2.101247174543095508e-01
-2.633726075822016566e-01,-2.485793107284879344e-01,-2.370056892863706965e-01,-1.118117809435087984e-01,1.763655853289931574e-01,2.094505839876527678e-02,1.681074060025793127e-02,1.667278969775937703e-01,-1.967205984682392772e-01,-9.853239075540519420e-02,2.093011340950760857e-02,2.579998199532140823e-01,1.061279481444510342e-02,-2.597992863888047843e-01,1.750987782163540285e-01,-1.471611948236470346e-01,1.299601287089400536e-01,-4.253037069664759862e-02,1.739451632806865156e-01,1.109991257191930286e-01,1.376343845125233521e-02,-1.982898145839520343e-01,-2.117634079005089043e-01,-2.132081172699966110e-01,-2.513368549253409134e-01,-2.204661249381529575e-01,-1.247459333077936133e-01,1.034757255623420108e-01,1.676362194486035948e-02,-2.700387398348373935e-01,-1.917524378221848458e-01,2.418699465601182874e-01,2.151590456752579955e-02,-1.713355613725790205e-01,-9.981123676814297740e-02,1.300444501189533530e-01,-1.559659178491487608e-01,2.403157223266238693e-02,2.132884327181901185e-01,1.637214825617550051e-01
-1.486083129400357361e-01,-6.677401078947760998e-03,6.745936605858679491e-02,1.896574627679314118e-01,-1.867597651436385120e-01,-2.478589072711423202e-01,-2.317114762873526690e-01,-1.616544526766057824e-02,5.079312040325174860e-02,4.968088078822516240e-02,-6.719448273260794635e-02,2.663625720508436823e-01,1.830785818753799879e-02,-7.314344804156956703e-02,4.841700343798284456e-02,1.173462631752530266e-01,6.055733680543309849e-02,-1.073103061783898526e-01,-2.368374437797036991e-01,-8.299054471319443349e-02,5.272459797655398850e-02,-1.602277426693614060e-01,1.446478049361695217e-01,-2.412752448623095569e-01,-1.393293073045136499e-01,1.399956451061595830e-01,-1.724318260856360085e-01,6.610309334253522406e-02,-5.428956590319979720e-04,2.010246768239150050e-01,-9.427384634198757163e-02,-2.237030515620136994e-01,1.083147139576252638e-01,1.223163666777488251e-01,1.813988351374939689e-01,2.261264818963175105e-01,-2.498471416818424939e-01,-1.551620122473072461e-01,3.514426368907780374e-02,2.175673699316940379e-01
2.207096515117704938e-01,2.630870871947051798e-02,2.190255000758323800e-01,9.505599856890524502e-02,-6.633498898407663713e-02,-6.423419532807805345e-03,4.567137668406954371e-02,1.743553386414304143e-02,2.127427301742322308e-01,2.274018925496452126e-01,-2.969608842299206047e-02,2.501126015147697168e-01,-1.396076630100012983e-01,-2.042031728842478300e-01,-2.037081464314151602e-01,-6.432146595879535515e-03,-2.176276275465919285e-01,2.435125252500735527e-01,1.573188897859536250e-01,-2.647362664796042431e-01,-1.631486218648039721e-01,-9.728921209108520873e-02,-1.793770662808537308e-01,1.429449774559701514e-01,-9.178675309738944244e-02,2.108178035989462795e-01,2.652033266406701034e-02,1.904121909019058645e-01,1.662222794123627556e-01,1.909926157838361671e-01,-3.421021440712844041e-03,2.439156074876797781e-02,1.422865146272181691e-01,-1.292091289704505319e-01,8.389844942622151159e-04,5.318681400218853300e-02,-2.489855322127958459e-01,3.030022099490534138e-02,-1.270245967905055465e-02,1.465400131848239307e-01
-9.775720381840193041e-02,2.004920863030739686e-01,4.346550733079996426e-02,-1.775977733753641430e-01,1.391403291121598162e-01,5.858705677497200170e-02,-2.344714174317775179e-01,-4.814653559348351652e-02,7.539690528723966279e-02,2.168365073461583914e-01,-2.284716990604777342e-01,2.461754692466212313e-01,-3.829172885374985957e-02,2.333924508609040160e-01,3.704042018281764048e-02,1.604135763309367801e-01,1.616111224241212688e-02,7.489993595866764609e-02,-1.199147562936539735e-01,4.037834918057107980e-02,1.463048047502706062e-01,1.744494936228689341e-01,1.324137052972271245e-01,8.981939108496608815e-02,2.067535388714901723e-01,-1.022849835942066105e-01,7.211556007823134717e-02,-2.974656834910962763e-02,-6.814232018118150658e-02,-5.980190243389011534e-02,-2.666014568558042544e-02,-9.393431476142742598e-02,5.534467730009316050e-02,-2.393388037619752565e-02,2.152292769928171312e-01,9.282581711976382877e-02,-1.545645537093043309e-01,-5.309455031774498041e-02,-5.436962616864006448e-02,1.483772693519883890e-01
2.213098139689125832e-01,2.068016364185850386e-01,8.603171020227885768e-02,-1.360047666629527474e-01,-1.374091084300420595e-01,1.839813345275816692e-01,3.235607891664811497e-02,1.509835894673873802e-01,3.191162650995026800e-02,9.492248768633995692e-02,-6.965325036315870959e-04,1.142827516833814228e-01,1.373000868496741973e-02,-2.895954947308329586e-02,-9.872970754661944404e-02,-2.323868457749118654e-01,-3.765264590439933168e-02,-2.161749966190120997e-01,2.477590908356505084e-01,-1.419091538041715450e-01,1.776522302613946225e-01,1.830457533908654288e-01,7.182805382439530484e-02,5.531345123370202260e-02,-1.574428345713374255e-01,4.209460653453041615e-03,-9.608059602878127325e-02,-1.452638634420422015e-01,7.420974202979983836e-02,-7.910156000678711385e-02,1.857471964120410157e-01,2.118321400216103267e-01,-1.034929104602553968e-01,-1.835314268029897278e-01,-1.299255548356736401e-01,-2.163871855430841117e-04,1.190838470770693158e-01,-1.330070581664892226e-01,-1.019805070468872560e-01,2.096724233568063867e-01
-2.227211978537178491e-02,5.950533028313578082e-02,-1.373554936655649872e-01,-2.234856632410725241e-01,-1.350156518029247028e-03,-1.118235419757879212e-02,-1.637706136534118617e-01,6.253211651381791747e-02,2.014978789713529894e-02,5.778229574123584789e-02,-1.546161051130556519e-01,1.078316555483250921e-01,-1.151427375900474365e-01,-1.260678077459278026e-03,1.295311950347919905e-01,-2.561142980367415722e-01,-6.372348326180048150e-02,1.788122467801883941e-01,2.057758891475353624e-01,3.961154899599154261e-02,2.057511351084093665e-01,2.216919300821607874e-01,1.467496308415569273e-01,2.015477348372104460e-01,-1.898901635980922431e-01,9.780220456819917196e-02,8.884131152840039902e-02,5.575405261019216602e-02,1.742937336771346324e-01,-2.221927322914683534e-01,1.112313139971649462e-01,1.198465521584693438e-01,-1.068945314241345201e-01,-1.077388029082708698e-01,4.254152576587486023e-02,-8.117923590470108031e-02,1.540728898864588692e-01,-9.913762452626881730e-03,1.175783311173876217e-01,2.753075989928320255e-01
-8.362618242349034725e-02,-1.824441480170344299e-01,2.038519230518558434e-01,3.248796981413552831e-03,2.356007825257727117e-01,7.103349202166102383e-02,2.689320505104042525e-01,4.591485565214538378e-02,1.234292620887189433e-02,-2.083452982884919924e-01,-4.833778201196661101e-02,-2.649596120928859877e-01,-1.465240811113558972e-01,1.155832429939108591e-01,-2.605195716750334234e-01,-7.841454974961051261e-02,1.581371485654516074e-01,7.594476322389359657e-02,1.193096895996752782e-01,-1.419178483925479517e-01,-1.372840391132294433e-02,3.155095722807075426e-02,2.328325167920507754e-01,-1.344959995836070843e-01,-1.131369785509215437e-01,-1.036972771641750946e-01,1.129163107948895489e-01,-1.621766312093088705e-02,-2.112212795207178972e-01,2.261446698384091125e-02,-1.202651448743756180e-01,1.542145168330210647e-01,-8.868766698849336882e-02,-2.261282153986333421e-01,2.435175203360228496e-02,1.740816060839807944e-01,-6.069155645899519669e-02,1.469584439192366532e-01,-8.904079640330261110e-04,4.097855981425422428e-02
