-2.836354870325951197e-02,1.251269070429724406e-01,-2.404773858043792178e-01,-8.457549945825408588e-02,-1.711860831120335658e-01,-2.221973766439064857e-01,-1.427164174389732865e-01,-5.584869414384540515e-02,-4.604785030358241743e-02,1.286721223175270323e-02,-4.470601819593754238e-03,7.585645642939879696e-02,-9.888883907022777420e-02,2.041046514456590910e-01,-2.293361587188876560e-01,8.333364051529264238e-02,-4.978038729099608546e-03,1.530956407804227870e-02,-2.087858337567897460e-01,-1.406964430405092670e-01,1.384602121551919696e-01,2.481097956152622519e-01,-7.906894484769716458e-02,1.122810195440358816e-01,2.111000803383902558e-01,2.067947348443636701e-01,-1.988186249282466456e-01,-2.514638190573608156e-01,-1.880537541474204821e-01,1.748184706089975227e-01,-1.519961999609947267e-01,-2.545034506017639434e-02,2.213568317864940405e-01,7.864986488709295931e-04,4.883151230940365600e-02,-9.807598490128130453e-02,1.156085424619784779e-01,1.936720336897063410e-01,-1.925639404928462528e-01,1.082819522382445360e-01
2.671271894828969318e-01,1.390130827301804817e-01,-9.629933555734310202e-02,1.677097547724986648e-01,-1.975063237083182210e-01,-3.511265448253810678e-02,2.307779091532297655e-01,-8.253467475194016523e-02,-1.001689281652449748e-01,-1.996645498482073899e-01,-1.920156071322313973e-01,7.258609288558358352e-02,-9.534271277905742581e-02,-1.140013410870559102e-01,1.113102447417661962e-02,-2.378258452330057338e-01,2.816662084760956225e-03,-1.971936724620446391e-01,2.438771345344553643e-02,1.182042104513297415e-01,-2.211324504643852051e-01,-5.543437134292406032e-02,1.151015196893808296e-01,-3.102753566538444044e-02,-2.154695627818480064e-01,1.962947010795887057e-02,9.885237346711525652e-02,-5.922216071402327739e-03,2.126104920358926897e-01,2.445586960989257902e-02,1.528790011183969177e-01,-1.760023188156788765e-01,-2.016696905359167957e-01,1.417258255115231846e-01,-1.109785927353754663e-02,-1.727485220479851868e-01,2.358736029472945361e-01,-5.728335656183566882e-02,7.693263660863654263e-02,9.675890749579253713e-02
2.126236743845613120e-01,7.427635346445765618e-02,1.461498334525485610e-01,-5.864200174889875466e-02,-1.151000275140226098e-01,1.975872828793895641e-01,-1.687910590704847988e-02,2.643180685771487903e-01,9.580460936238552327e-02,5.301842533828062670e-02,-1.437266932794954155e-01,2.123897895037109296e-01,8.440137982158467302e-04,4.617872050834422731e-02,-3.093917568432784718e-02,-1.438145230579198908e-01,1.528676947168667866e-01,2.349273274108444609e-02,-2.772327115192982361e-01,7.488271875281925227e-02,-1.038687217213269121e-01,2.858439005322931277e-03,2.120739722394144877e-01,-5.995875674834409003e-02,2.275421358102393543e-01,6.311339195931202350e-02,-2.374398181868799251e-01,2.081859954709689708e-01,8.215031730736620241e-02,2.374371201051484193e-01,-1.148443104399079207e-01,-1.783498351485423572e-01,2.075603808514901449e-01,8.387131246680241958e-02,-1.683521814995338484e-01,1.335305415933361883e-01,1.430546959601431967e-01,2.402345876946098968e-01,5.805470809212603944e-02,-2.131321464283010003e-01
-2.333329474841323026e-01,-2.348450026716533967e-01,-2.273366781608165410e-01,-1.102821646332792366e-01,1.877146724011503343e-01,1.394476346444638998e-02,4.791712170940323756e-02,2.009519304329755451e-01,-1.807274934109804887e-01,-1.257403497465879594e-01,5.835241497615618542e-03,2.228309004431112128e-01,3.275094596501951011e-04,-2.436652788830631911e-01,1.738025670057894156e-01,-1.462649420201553585e-01,1.046161055855872324e-01,-7.229198466093268716e-02,1.683430521861906115e-01,1.405987943748817914e-01,1.730098295651386411e-02,-1.987736513075397116e-01,-2.159656545980728481e-01,-1.814074770525704039e-01,-2.199799019587344862e-01,-2.048157277497680562e-01,-1.338265172535700320e-01,9.629381929102757975e-02,1.496927052918330114e-02,-2.679921791265382214e-01,-1.653273784760847798e-01,2.490959304865953405e-01,1.875903032798834427e-02,-1.719783740102385494e-01,-7.540830453519700716e-02,1.286587425037259147e-01,-1.472568532767449812e-01,6.426717304074874848e-02,1.866227574096616659e-01,1.609005860940923571e-01
-1.195507987139698691e-01,5.925849052017717784e-03,7.772994348406399301e-02,1.934335253689081491e-01,-1.763477145964593429e-01,-2.543057086049846927e-01,-2.006853250765462948e-01,1.748914261796456066e-02,7.032778305112445671e-02,2.042605116606265730e-02,-4.456271673196478961e-02,2.326297961609039844e-01,4.193311127735179118e-03,-5.722610812809879322e-02,5.182134342549845479e-02,1.180863242377455241e-01,3.846629418803136635e-02,-1.355357443524883576e-01,-2.421669383408063536e-01,-5.626628053594096013e-02,6.346140106110703671e-02,-1.607295320266245719e-01,1.404430697658251848e-01,-2.094688036912259466e-01,-1.127276659116928370e-01,1.535813928056907474e-01,-1.924186578231520672e-01,5.866283909186632839e-02,-2.343534481992957681e-03,2.118404228796341993e-01,-7.009891916670370204e-02,-2.171635029246135051e-01,1.042608886543975183e-01,1.201979301490757324e-01,1.551080228191418775e-01,2.265860272732658776e-01,-2.433165470075452919e-01,-1.142066842429716594e-01,1.636344221850945593e-02,2.146335907775390461e-01
2.470939941629914649e-01,3.762150340352989758e-02,2.298338870739881357e-01,1.034588755818102584e-01,-5.717743933090337766e-02,-1.239161524018549641e-02,7.584120258332875675e-02,5.037205650035705279e-02,2.382343888826192191e-01,1.928731526343355207e-01,-1.207625506663506480e-02,2.196026510545589505e-01,-1.140387900791314524e-01,-1.887078069982755235e-01,-1.898286411543026464e-01,-5.793781832853564344e-03,-1.909188125343517228e-01,2.174846073478362285e-01,1.522924780657154142e-01,-2.428515248196023990e-01,-1.435349133861151261e-01,-9.780889005803065916e-02,-1.821339773752038149e-01,1.747654441387731794e-01,-7.664181118717065810e-02,2.214846110981229521e-01,1.718886461892747339e-02,1.824064147679073933e-01,1.640487598914605605e-01,2.146876254772168147e-01,1.115164468522056957e-03,2.974062460711348818e-02,1.399105897952107325e-01,-1.342207435394506265e-01,-2.159932157683149348e-04,5.557887866307350405e-02,-2.450255022773885627e-01,7.227505253399738039e-02,-1.203451770759107710e-03,1.428956711596495455e-01
-8.086020827700488023e-02,2.098120820293735977e-01,5.496736375160368726e-02,-1.509825459124397584e-01,1.473094667550448322e-01,5.308100832074065523e-02,-2.114683463575895705e-01,-1.611784381415705750e-02,1.143785719229698100e-01,1.945989996217985796e-01,-2.016617359191982262e-01,2.270229315422438721e-01,-1.894067269874694093e-02,2.483269849037794408e-01,4.502657438351997943e-02,1.608489457469941264e-01,2.954046438007100744e-03,5.267439966833040860e-02,-1.250329831772989120e-01,4.822031185832450356e-02,1.546002380137563303e-01,1.738758654121561609e-01,1.385178291615217216e-01,1.173228045351345089e-01,1.855323471518437184e-01,-1.001222173007731003e-01,6.702881470309493550e-02,-3.841070720936633903e-02,-7.248610230311826330e-02,-3.341861758577141517e-02,-9.806631302965648778e-03,-8.918968650789325936e-02,7.174966914095687320e-02,-6.660765869790256921e-02,1.885441069913512402e-01,9.714289301614502381e-02,-1.523896321891518857e-01,-1.193537993291505020e-02,-3.287185550931594896e-02,1.402136153232936278e-01
2.106937924181447874e-01,2.131736152290517050e-01,9.768255240960393992e-02,-1.261720932128447270e-01,-1.296866911488050167e-01,1.787555494822002100e-01,2.585873500875517095e-02,1.814581325343917195e-01,6.493472054567159257e-02,1.088864446944706188e-01,-1.529119661256399796e-06,1.586611848051614482e-01,1.687788289025966317e-03,-1.393234243416941083e-02,-9.231705873271119078e-02,-2.317707047384857111e-01,-1.841224149485120795e-02,-2.299474695100074961e-01,2.392290347600870004e-01,-1.647946501853877199e-01,1.832683950870668543e-01,1.824681718867494362e-01,1.022781651753109644e-01,4.931748889965738292e-02,-1.841393966496444878e-01,-3.010136008006272790e-02,-9.946147298874795373e-02,-1.548757770254474975e-01,4.376733485461292011e-02,-8.046800854356310484e-02,1.593983345846178290e-01,2.157924290310487547e-01,-1.133764572333057635e-01,-1.971666639652955855e-01,-1.045823904568969342e-01,5.721698527097853967e-03,1.180421175407648238e-01,-1.379364572663533683e-01,-7.749400972998798931e-02,1.732914486221457384e-01
-3.088940771729212220e-02,6.181642067541099489e-02,-1.259726853156003246e-01,-2.174789378969063103e-01,4.832240872088477621e-03,-1.558913867986180465e-02,-1.883490497816864007e-01,7.432960219627816889e-02,5.056673607154522909e-02,7.655776346470782867e-02,-1.287475800023520911e-01,1.496564451663950635e-01,-9.020777960028980580e-02,1.303794372036068579e-02,1.352756698629156984e-01,-2.556710180381568387e-01,-4.136355045930430185e-02,1.815724235463577474e-01,1.817932982918042117e-01,1.641582907971711816e-02,2.100173905780960137e-01,2.211044622148971850e-01,1.703238429105427554e-01,1.923941868880520711e-01,-2.196300078768196606e-01,5.648574926638643551e-02,8.643820548365688250e-02,4.462427918091892848e-02,1.788288573028969097e-01,-2.220636965017984688e-01,8.642005111125468375e-02,1.223570426855695170e-01,-1.109500996747422585e-01,-1.149409010964391048e-01,2.251328214312288759e-02,-7.227228976746648270e-02,1.483803172721356034e-01,-3.962418347230656224e-02,9.256996877691207881e-02,2.626008425102963617e-01
-1.029039858622215337e-01,-1.855909767094442442e-01,2.115981089133152082e-01,7.482008201557167719e-03,2.404800875728913545e-01,6.747752659539425768e-02,2.400963313741572569e-01,2.493982191210801155e-03,2.739675750985754929e-02,-1.870982427203460030e-01,-2.752439782687614994e-02,-2.249049421596230336e-01,-1.208102998209519968e-01,1.294917565526886027e-01,-2.553156354214028423e-01,-7.812839495914247756e-02,1.322057463834590829e-01,9.633179535078391365e-02,1.308753421409006579e-01,-1.671771457426688978e-01,-1.034646940391345180e-02,3.100327185826274104e-02,2.504337478710496057e-01,-1.486807745049363860e-01,-1.445361074967221326e-01,-1.470351888981333288e-01,1.113529891253484533e-01,-3.385920314829487382e-02,-2.069485190895749838e-01,2.366805626807557197e-02,-9.517881797146664213e-02,1.548366886663002928e-01,-9.079987964380094312e-02,-2.309761708711469963e-01,8.151818363050745628e-03,1.869734988341897053e-01,-7.327071724922527840e-02,1.117579282820589243e-01,2.224429818327610308e-04,4.956221105975670838e-02
